AÑO;MES;CODIGO_SECTOR_N1;PROVINCIA;CANTON;VENTAS_NETAS_TARIFA_GRAVADA;VENTAS_NETAS_TARIFA_0;VENTAS_NETAS_TARIFA_VARIABLE;VENTAS_NETAS_TARIFA_5;EXPORTACIONES;COMPRAS_NETAS_TARIFA_GRAVADA;COMPRAS_NETAS_TARIFA_0;IMPORTACIONES;COMPRAS_RISE;TOTAL_COMPRAS;TOTAL_VENTAS
2025;2;R;GUAYAS;NARANJAL;12107,6;4007,94;0;0;0;5541,34;2458,29;0;1145,25;9144,88;16115,54
2025;2;L;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;2577101,16;1008688,8;0;778,12;0;10529934,91;420524,23;676,04;115607,51;11693869,64;3586568,08
2025;2;P;LOS RIOS;URDANETA;25;6490,52;0;0;0;9029,78;778,42;0;0;9808,2;6515,52
2025;2;O;ZAMORA CHINCHIPE;CHINCHIPE;2002,73;20295,94;0;0;0;398233,72;16064,58;0;0;418794,4;22298,67
2025;2;Q;MANABI;PEDERNALES;7425,62;4784;0;0;0;72931,84;14490,6;0;0;87481,2;12209,62
2025;2;L;GUAYAS;SAN JACINTO DE YAGUACHI;22143,62;6844,74;0;0;0;6687,36;2375,2;0;0;9062,56;28988,36
2025;2;B;EL ORO;SANTA ROSA;0,01;0;0;0;0;14913,05;47624,19;0;154,5;62691,74;0,01
2025;2;B;CHIMBORAZO;COLTA;0;0;0;0;0;0;0;0;0;0;0
2025;2;L;ZAMORA CHINCHIPE;PAQUISHA;4382,11;440,41;0;0;0;3478,9;719,78;0;10,4;4209,08;4822,52
2025;2;I;PICHINCHA;SAN MIGUEL DE LOS BANCOS;178815,85;90606,92;0;0;0;170234,69;82479,74;0;11896,06;265891,24;269422,77
2025;2;O;ESMERALDAS;ELOY ALFARO;0;115,5;0;0;0;95210,47;15839,21;0;1589,18;112638,86;115,5
2025;2;M;LOS RIOS;QUINSALOMA;84052,79;31594,3;0;0;0;27527,03;29723,95;0;22;61564,42;115647,09
2025;2;N;AZUAY;GUACHAPALA;207,3;0;0;0;0;0;0;0;0;0;207,3
2025;2;L;MORONA SANTIAGO;PABLO SEXTO;0;0;0;0;0;0;0;0;0;0;0
2025;2;G;LOJA;OLMEDO;12047,9;6069,4;0;31;0;8130,54;816,05;0;0;8990,88;18148,3
2025;2;P;IMBABURA;SAN MIGUEL DE URCUQUI;547,8;126989,97;0;0;0;170693,28;90396,68;0;1128;262217,96;127537,77
2025;2;S;CAÑAR;SUSCAL;542,37;0;0;0;0;559,9;0;0;0;559,9;542,37
2025;2;R;BOLIVAR;CHIMBO;391,31;0;0;0;0;439,04;2141,44;0;0;2580,48;391,31
2025;2;H;AZUAY;SANTA ISABEL;40034,01;135230,51;0;0;0;25163,67;78118,36;0;0;103503,68;175264,52
2025;2;O;MORONA SANTIAGO;SANTIAGO;8619,04;30015,85;0;0;0;225009,82;13886,22;0;0;238896,04;38634,89
2025;2;P;MANABI;OLMEDO;0;0;0;0;0;0;0;0;0;0;0
2025;2;E;GUAYAS;NARANJITO;75587,22;16712,49;0;0;0;4063,14;62820,17;0;0;66883,31;92299,71
2025;2;J;AZUAY;SAN FERNANDO;121,3;0;0;0;0;40,44;0;0;0;40,44;121,3
2025;2;F;AZUAY;GIRON;3250;0;0;0;0;6041,72;105,75;0;0;7936,64;3250
2025;2;M;LOJA;PINDAL;17533,97;25869;0;0;0;9569,24;2140,67;0;0;11837,05;43402,97
2025;2;X;TUNGURAHUA;AMBATO;2094,44;0;0;0;0;1038,26;148,5;0;0;1186,76;2094,44
2025;2;B;IMBABURA;COTACACHI;7537,66;6930;0;35115,81;0;49840,02;8042,93;0;0;58000,38;49583,47
2025;2;O;GUAYAS;ALFREDO BAQUERIZO MORENO;0;0;0;0;0;43526,48;5939;0;0;49465,48;0
2025;2;T;GUAYAS;DAULE;4000,01;24232,2;0;0;0;2756,27;7998,61;0;223,9;11013,64;28232,21
2025;2;J;ESMERALDAS;ELOY ALFARO;4906,33;0,11;0;0;0;5992,71;1359,68;0;0;7352,39;4906,44
2025;2;J;PICHINCHA;SAN MIGUEL DE LOS BANCOS;7958,29;0;0;0;0;3381,17;26,33;0;0;3407,5;7958,29
2025;2;I;MORONA SANTIAGO;HUAMBOYA;12660,44;540;0;0;0;2261,28;1619,25;0;0;3896,53;13200,44
2025;2;O;LOS RIOS;PALENQUE;0;0;0;0;0;16614,97;7200,92;0;0;23815,89;0
2025;2;O;GUAYAS;LOMAS DE SARGENTILLO;0;5490;0;0;0;51538,78;16916,45;0;1785,65;70240,88;5490
2025;2;D;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;0;0;0;0;0;0;0;0;0;0;0
2025;2;Q;GUAYAS;NOBOL;455,1;4933,57;0;0;0;3235,84;4280,34;0;0;7516,18;5388,67
2025;2;R;SUCUMBIOS;PUTUMAYO;801;0;0;0;0;3;0;0;0;3;801
2025;2;P;MANABI;FLAVIO ALFARO;0;4400,25;0;0;0;0;0;0;0;0;4400,25
2025;2;V;CHIMBORAZO;RIOBAMBA;0;0;0;0;0;0;0;0;0;0;0
2025;2;O;AZUAY;CAMILO PONCE ENRIQUEZ;1602,62;516352,24;0;0;0;1076436,31;17518,49;0;2268,2;1098880,18;517954,86
2025;2;I;MORONA SANTIAGO;PABLO SEXTO;7125,48;0;0;0;0;3496,41;2306,58;0;0;5802,99;7125,48
2025;2;I;ORELLANA;LA JOYA DE LOS SACHAS;680900,54;46056,19;0;0;0;361406,46;319561,2;0;5632,75;687923,07;726956,73
2025;2;D;IMBABURA;IBARRA;132584,41;4497539,84;0;0;0;2831362,39;4259483,87;2823;1127;7094796,71;4630124,25
2025;2;C;PASTAZA;ARAJUNO;11238,71;8805,72;0;0;0;7491,53;2199,31;0;5207,73;14898,57;20044,43
2025;2;H;MORONA SANTIAGO;SANTIAGO;5680,34;133592,68;0;762;0;35148,23;83921,69;0;2967;122036,92;140035,02
2025;2;I;PASTAZA;SANTA CLARA;3890,62;2154;0;0;0;2692,57;582,62;0;0;3275,19;6044,62
2025;2;F;AZUAY;EL PAN;35,98;0;0;0;0;607,59;400,89;0;0;1008,48;35,98
2025;2;H;MANABI;BOLIVAR;12152,19;75040,76;0;0;0;15773,85;19096,04;0;0;34869,89;87192,95
2025;2;O;AZUAY;PAUTE;5625,26;219514,71;0;0;0;373272,31;14148,78;0;1299,34;388720,43;225139,97
2025;2;D;GALAPAGOS;SANTA CRUZ;6848;1186,37;0;0;0;4118,07;105;0;0;4223,07;8034,37
2025;2;L;LOJA;PINDAL;5930,75;550;0;0;0;223,93;84;0;0;307,93;6480,75
2025;2;D;PICHINCHA;PEDRO VICENTE MALDONADO;0;0,1;0;0;0;0;0;0;0;0;0,1
2025;2;J;GUAYAS;SIMON BOLIVAR;5727,93;0;0;0;0;5505,3;90;0;0;5595,3;5727,93
2025;2;D;CARCHI;MIRA;96570,79;0;0;0;0;5010,61;24,75;0;2057;7108,07;96570,79
2025;2;W;GUAYAS;SAMBORONDON;80346,24;0,11;0;0;0;23166,13;98239,8;0;0;121405,93;80346,35
2025;2;N;LOJA;CELICA;49185,92;2518;0;0;0;15729,58;3799,87;0;0;20733,45;51703,92
2025;2;S;GUAYAS;ALFREDO BAQUERIZO MORENO;26070,05;22168,87;0;0;0;4884,84;3668,97;0;500;9053,81;48238,92
2025;2;W;TUNGURAHUA;CEVALLOS;33,33;0;0;0;0;15,99;0;0;0;15,99;33,33
2025;2;R;LOS RIOS;QUINSALOMA;68451;2811,4;0;0;0;7452,38;3933,42;0;0;11385,8;71262,4
2025;2;P;CHIMBORAZO;CHUNCHI;0;475,5;0;0;0;0;0;0;0;0;475,5
2025;2;M;LOS RIOS;MOCACHE;88344,69;34450,81;0;0;0;66673,54;21751,41;0;250;89960,83;122795,5
2025;2;E;CARCHI;SAN PEDRO DE HUACA;0;263,75;0;0;0;34,78;0;0;0;34,78;263,75
2025;2;J;LOJA;MACARA;41124,23;22338;0;0;0;31407,58;8010,52;0;100;39518,1;63462,23
2025;2;J;AZUAY;CAMILO PONCE ENRIQUEZ;11139,21;4572,28;0;0;0;19701,03;1675,91;0;0;21376,94;15711,49
2025;2;L;TUNGURAHUA;SAN PEDRO DE PELILEO;77513,37;3780,67;0;0;0;25515,4;4698,56;0;0;30256,42;81294,04
2025;2;E;MANABI;MANTA;538358,11;1539531,37;0;352,8;0;1172410,05;258237,93;194027,47;5640,36;1630315,81;2078242,28
2025;2;C;BOLIVAR;ECHEANDIA;1026,67;622,06;0;0;0;12616,02;1773,53;0;0;14389,55;1648,73
2025;2;W;TUNGURAHUA;SANTIAGO DE PILLARO;964,84;3670,73;0;0;0;2062,57;8213,71;0;0;10276,28;4635,57
2025;2;O;EL ORO;EL GUABO;0;292210,9;0;0;0;943161,93;1931,01;0;6880;951972,94;292210,9
2025;2;H;TUNGURAHUA;CEVALLOS;12828,59;544506,83;0;0;0;106744,76;346343,85;0;1431,33;454519,94;557335,42
2025;2;V;LOS RIOS;QUINSALOMA;0;1250;0;0;0;0;0;0;0;0;1250
2025;2;P;EL ORO;PIÑAS;6698,34;15587,05;0;0;0;6064,34;3466,59;0;920;10450,93;22285,39
2025;2;B;LOJA;CALVAS;3583,33;0;0;9087;0;7822,55;186,05;0;0;8752,89;12670,33
2025;2;A;EL ORO;ATAHUALPA;1380,1;43959,06;0;0;0;11156,07;137399,04;0;0;148555,11;45339,16
2025;2;D;MORONA SANTIAGO;GUALAQUIZA;0;0;0;0;0;0;0;0;0;0;0
2025;2;Q;BOLIVAR;ECHEANDIA;1553,31;713,75;0;0;0;2793,86;835,92;0;0;3629,78;2267,06
2025;2;Q;MANABI;BOLIVAR;1543,72;16914,43;0;0;0;14353,71;1412,58;0;0;15766,29;18458,15
2025;2;N;GUAYAS;LOMAS DE SARGENTILLO;1848,64;59948,6;0;0;0;5119,28;5145;0;30254;40518,28;61797,24
2025;2;D;MORONA SANTIAGO;SUCUA;0;0;0;0;0;0;0;0;0;0;0
2025;2;R;GUAYAS;PLAYAS;5950;410;0;0;0;250,58;33,4;0;0;283,98;6360
2025;2;X;LOJA;CALVAS;0;0;0;0;0;0;0;0;0;0;0
2025;2;N;ZAMORA CHINCHIPE;YACUAMBI;10041,51;4950;0;2521,9;0;106175,75;466,11;0;0;106641,86;17513,41
2025;2;I;AZUAY;SANTA ISABEL;36184,47;10342,77;0;0;0;46609,24;16669,28;0;1982,4;66294,74;46527,24
2025;2;K;MORONA SANTIAGO;GUALAQUIZA;20028,61;14341,34;0;0;0;110267,96;106857,65;0;2198,32;219323,93;34369,95
2025;2;Q;MANABI;EL CARMEN;5450,78;84839,4;0;0;0;65429,15;23934,85;0;0;89364;90290,18
2025;2;K;LOS RIOS;MONTALVO;11714,97;11085,6;0;0;0;105269,27;37737,94;0;8200,43;151207,64;22800,57
2025;2;S;AZUAY;EL PAN;3057,56;966,2;0;0;0;2565,7;614,15;0;0;3179,85;4023,76
2025;2;D;PICHINCHA;CAYAMBE;1274,96;0;0;0;0;2718,29;2593,59;0;2254;7565,88;1274,96
2025;2;S;SUCUMBIOS;SUCUMBIOS;7086,19;0,01;0;0;0;154,52;1289,06;0;48,18;1491,76;7086,2
2025;2;V;ESMERALDAS;SAN LORENZO;0;0;0;0;0;0;0;0;0;0;0
2025;2;Q;AZUAY;PUCARA;3115,84;0;0;0;0;4918,01;0;0;0;4918,01;3115,84
2025;2;9;PICHINCHA;QUITO;196188,82;0;0;0;0;82500,47;2023,47;0;806,4;85330,34;196188,82
2025;2;B;GUAYAS;SAN JACINTO DE YAGUACHI;0;0;0;247708,89;0;93026,09;112383,16;0;2292,35;228110,12;247708,89
2025;2;R;BOLIVAR;CHILLANES;0;0;0;0;0;0;0;0;0;0;0
2025;2;A;MORONA SANTIAGO;TAISHA;5906,45;1413,2;0;0;0;1991,14;325,42;0;22;2338,56;7319,65
2025;2;E;MANABI;PUERTO LOPEZ;0;28953,24;0;0;0;976,36;5893,33;0;0;6869,69;28953,24
2025;2;K;LOS RIOS;BABAHOYO;0,01;0,01;0;0;0;800,04;0;0;0;800,04;0,02
2025;2;O;AZUAY;PUCARA;0;21988,64;0;0;0;5578,03;796,69;0;0;6374,72;21988,64
2025;2;K;ZAMORA CHINCHIPE;CHINCHIPE;0;0;0;0;0;0;0;0;0;0;0
2025;2;O;NAPO;EL CHACO;1239,12;26924,11;0;0;0;106410,16;22346,98;0;960,25;129717,39;28163,23
2025;2;L;CAÑAR;EL TAMBO;5889,46;0,01;0;0;0;3325,7;459,21;0;0;4155,46;5889,47
2025;2;H;EL ORO;ATAHUALPA;80;0;0;0;0;3272,49;75,93;0;0;4129,37;80
2025;2;N;MORONA SANTIAGO;SUCUA;91433,12;12015,26;0;0;0;84265,74;7125,5;0;0;91391,24;103448,38
2025;2;H;AZUAY;GUACHAPALA;183,88;11589,85;0;0;0;3063,27;1427,19;0;0;4490,46;11773,73
2025;2;L;CHIMBORAZO;CUMANDA;533200,55;780;0;0;0;519875,74;7009,14;0;0;527828,68;533980,55
2025;2;J;SANTA ELENA;SANTA ELENA;70006,72;9713,87;0;0;0;37663,17;6723,62;0;0;44386,79;79720,59
2025;2;F;CAÑAR;CAÑAR;516982,54;49631,5;0;0;0;121066,6;58648,68;0;2468;190785,61;566614,04
2025;2;S;ORELLANA;LA JOYA DE LOS SACHAS;168257,69;511451,62;0;0;0;188657,19;425237,4;0;3764,07;620509,24;679709,31
2025;2;S;GUAYAS;EL EMPALME;35416,25;237767,74;0;0;0;43236,27;174845,81;0;1937;220695,41;273183,99
2025;2;E;CAÑAR;AZOGUES;49802,26;430073,32;0;0;0;146187,09;31642,87;0;11761,65;196142,42;479875,58
2025;2;Q;LOS RIOS;BUENA FE;4037,3;78821,57;0;0;0;37449,5;46871,77;0;1345,09;87174,01;82858,87
2025;2;H;CHIMBORAZO;GUANO;6885,63;81781,17;0;638,09;0;13459,93;29539,28;0;365;43364,21;89304,89
2025;2;P;SANTA ELENA;SANTA ELENA;19772,29;129323,49;0;0;0;25141,43;24561,4;0;4546,6;54839,74;149095,78
2025;2;C;ZAMORA CHINCHIPE;CHINCHIPE;15419,73;7222,16;0;0;0;10402,26;10059,1;3450,67;0;23912,03;22641,89
2025;2;P;PICHINCHA;SAN MIGUEL DE LOS BANCOS;674,59;0;0;0;0;210,31;0;0;0;210,31;674,59
2025;2;O;LOJA;PUYANGO;1731;0;0;0;0;314494,31;16738,29;0;7058;338290,6;1731
2025;2;P;MANABI;JIPIJAPA;41517,44;9982,49;0;0;0;12067,17;38852,46;0;20,25;50939,88;51499,93
2025;2;A;LOJA;PINDAL;27632,66;374578,65;0;0;0;48409,02;307111,19;0;1460;372017;402211,31
2025;2;H;COTOPAXI;LA MANA;101724,31;830882,25;0;0;0;186656,01;505137,38;1767,84;64713,5;758274,73;932606,56
2025;2;I;MANABI;PICHINCHA;6190,18;23877,64;0;0;0;1527,58;13305,66;0;7200;22033,24;30067,82
2025;2;S;AZUAY;NABON;4958,92;10383,01;0;0;0;8678,87;4149,31;0;954,46;14425,93;15341,93
2025;2;Q;LOS RIOS;VALENCIA;949,95;76960,92;0;0;0;13107,24;52723,55;0;0;65830,79;77910,87
2025;2;F;GUAYAS;ISIDRO AYORA;295458,79;0;0;0;0;82009,33;43908,08;0;0;130864,63;295458,79
2025;2;I;SUCUMBIOS;CUYABENO;74763,43;15160,15;0;0;0;45927,75;23566,1;0;19;69512,85;89923,58
2025;2;N;PASTAZA;MERA;41331,02;1025,78;0;0;0;27792,43;691,57;0;600;29084;42356,8
2025;2;L;SUCUMBIOS;PUTUMAYO;27147,26;0;0;0;0;4099,52;3183,13;0;671,75;7954,4;27147,26
2025;2;L;MORONA SANTIAGO;SUCUA;42382,09;10321,12;0;0;0;54166,99;3798,14;0;0;57965,13;52703,21
2025;2;M;EL ORO;LAS LAJAS;14705,28;689,05;0;0;0;9004,19;947,67;0;100;10051,86;15394,33
2025;2;C;TUNGURAHUA;BAÑOS DE AGUA SANTA;447170,07;1960254,96;0;0;0;587771,51;692622,43;1734709,26;1907,16;3017072,17;2407425,03
2025;2;A;MORONA SANTIAGO;PALORA;60297,89;362905,45;0;0;542427,02;180603,24;543524,26;3562;20349,16;750618,34;965630,36
2025;2;O;TUNGURAHUA;BAÑOS DE AGUA SANTA;25131,3;333517,17;0;0;0;307618,36;15953,73;0;7451,8;331023,89;358648,47
2025;2;K;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;91654,98;3696,33;0;0;0;63819,68;14486,46;0;2055,12;82720,31;95351,31
2025;2;R;MANABI;PEDERNALES;9341,73;1000;0;0;0;1414,87;0;0;0;1414,87;10341,73
2025;2;S;GUAYAS;NARANJAL;230735,4;153252,42;0;0;0;111042,07;92558,27;529,38;35303;239432,72;383987,82
2025;2;S;AZUAY;GUACHAPALA;2797,56;0;0;0;0;2969,29;603,07;0;0;3572,36;2797,56
2025;2;S;LOJA;OLMEDO;0;0;0;0;0;0;0;0;0;0;0
2025;2;I;GUAYAS;NOBOL;3551,07;10685,95;0;0;0;4272,43;5990,55;0;0;10262,98;14237,02
2025;2;M;CHIMBORAZO;COLTA;15173,54;10708,1;0;0;0;53719,77;13109,87;0;0;68843,1;25881,64
2025;2;L;SANTA ELENA;SANTA ELENA;220807,69;203593,68;0;0;0;253201,93;60449,94;250;14285,7;333012,41;424401,37
2025;2;N;CHIMBORAZO;CUMANDA;75353,45;4702,8;0;1639,5;0;28582,78;4349,28;0;95,05;33422,25;81695,75
2025;2;Q;COTOPAXI;SALCEDO;6689,56;138345,8;0;0;0;47999,51;60271,63;0;4822,55;113141,14;145035,36
2025;2;L;CARCHI;MIRA;3078,15;800;0;0;0;3943,2;0;0;0;3943,2;3878,15
2025;2;N;GUAYAS;NARANJITO;15854,93;36023,45;0;0;0;16649,62;15680,77;0;7002,14;39332,53;51878,38
2025;2;A;GUAYAS;BALAO;6350,26;2338962,19;0;0;0;286985,1;998031,52;0;60180,24;1355696,97;2345312,45
2025;2;O;SUCUMBIOS;GONZALO PIZARRO;1401,66;14705,19;0;0;0;233079,79;2374,3;0;127,97;235582,06;16106,85
2025;2;C;AZUAY;OÑA;27116,47;3644,24;0;0;0;16811,07;15053,79;0;1784,14;34147,92;30760,71
2025;2;O;MANABI;JARAMIJO;1129,86;160503,11;0;0;0;280572,7;61489,96;0;290;342352,66;161632,97
2025;2;F;IMBABURA;SAN MIGUEL DE URCUQUI;93259,42;100;0;10438,48;0;23093,76;6292,76;0;6978;38610,04;103797,9
2025;2;A;BOLIVAR;LAS NAVES;20018,68;168257,87;0;0;0;23321,98;85830,22;0;80;109426,96;188276,55
2025;2;J;GUAYAS;SANTA LUCIA;120105,29;0;0;0;0;64635,23;5478,05;0;600;71980,27;120105,29
2025;2;R;CAÑAR;AZOGUES;75651,33;3397,46;0;0;0;26714,22;13743,69;1765,29;0;42987,5;79048,79
2025;2;K;IMBABURA;IBARRA;328473,78;699847,12;0;0;0;704326,84;138338,69;0;27052,59;871199,83;1028320,9
2025;2;K;MANABI;EL CARMEN;2339,18;500379,78;0;0;0;106278,99;53499,41;0;4225,23;164003,63;502718,96
2025;2;A;MANABI;PAJAN;8234,47;152177,29;0;0;0;20928,57;19679,74;0;0;40608,31;160411,76
2025;2;R;CARCHI;TULCAN;7852,73;3211,27;0;0;0;10883,64;8759,59;0;483,75;20126,98;11064
2025;2;K;LOS RIOS;QUEVEDO;25901,36;33326,25;0;0;0;58534,73;30505,15;200;446;89685,88;59227,61
2025;2;Q;ZAMORA CHINCHIPE;YANTZAZA;1735,36;74808,01;0;0;0;30208,94;40451,82;8,63;459;71128,39;76543,37
2025;2;H;GUAYAS;LOMAS DE SARGENTILLO;2631,88;71851,28;0;0;0;32736,43;6867,48;0;0;39603,91;74483,16
2025;2;M;EL ORO;EL GUABO;536153,57;82637,64;0;2857,14;0;275072,76;19269,55;237,88;6518,15;352232,92;621648,35
2025;2;C;MORONA SANTIAGO;TIWINTZA;0;0;0;0;0;2145,55;28,25;0;0;2173,8;0
2025;2;B;CARCHI;MONTUFAR;0;0;0;0;0;0;0;0;0;0;0
2025;2;A;AZUAY;NABON;1182,36;13690,11;0;52;0;11343,9;3865,28;0;0;20042,69;14924,47
2025;2;I;EL ORO;ARENILLAS;472397,95;26413,16;0;0;0;147839,56;282536,69;11017,43;7019,15;452203,64;498811,11
2025;2;Q;AZUAY;SANTA ISABEL;2433,65;12821,48;0;0;0;38428,23;13710,04;0;2843;54981,27;15255,13
2025;2;O;MANABI;SAN VICENTE;0;9784,46;0;0;0;119238,69;8628,7;0;0;127867,39;9784,46
2025;2;K;GALAPAGOS;SAN CRISTOBAL;0;0;0;0;0;245;10,45;0;0;255,45;0
2025;2;I;EL ORO;HUAQUILLAS;125823,34;43644,73;0;0;0;97382,9;37154,73;0;3307,7;138357,68;169468,07
2025;2;R;LOS RIOS;MONTALVO;0;2461,35;0;0;0;503,42;138;0;0;641,42;2461,35
2025;2;H;MANABI;FLAVIO ALFARO;5512,73;54655,57;0;0;0;16574,26;22960,33;0;0;39534,59;60168,3
2025;2;C;CHIMBORAZO;CHUNCHI;54306,88;6365,85;0;0;0;51507,09;16924,59;0;0;68431,68;60672,73
2025;2;A;TUNGURAHUA;BAÑOS DE AGUA SANTA;10635,49;634837,18;0;0;0;190155,76;176078,69;0;0;366234,45;645472,67
2025;2;I;PICHINCHA;PEDRO VICENTE MALDONADO;177569,27;10953,53;0;0;0;166892,72;12230;0;1837,77;180960,49;188522,8
2025;2;N;CAÑAR;EL TAMBO;2546,58;16252,8;0;0;0;2911,78;17763,22;0;0;20675;18799,38
2025;2;S;SUCUMBIOS;PUTUMAYO;3757,83;8149,92;0;0;0;3620,81;312,39;0;0;3933,2;11907,75
2025;2;Q;LOJA;PUYANGO;1536,18;6980,89;0;0;0;2534,23;2209,98;0;0;4744,21;8517,07
2025;2;R;EL ORO;SANTA ROSA;7748,14;573,52;0;0;0;9671,2;863,04;0;5,5;10539,74;8321,66
2025;2;R;AZUAY;OÑA;0;0;0;0;0;0;0;0;0;0;0
2025;2;D;COTOPAXI;LA MANA;0;5973,35;0;0;0;2864,44;145,31;0;0;3009,75;5973,35
2025;2;S;LOS RIOS;MOCACHE;15794,11;28362,4;0;0;0;14941,59;6913,25;0;0;21854,84;44156,51
2025;2;A;AZUAY;SANTA ISABEL;7392,16;262245,65;0;52,67;0;19236,18;248357,63;0;1476,75;271733,95;269690,48
2025;2;L;LOS RIOS;VINCES;334297,34;527895;0;0;0;332476,19;345020,74;0;0;677496,93;862192,34
2025;2;B;MANABI;SUCRE;0;0;0;41604,37;0;6872,86;3660,76;0;1374,85;11908,47;41604,37
2025;2;R;ZAMORA CHINCHIPE;EL PANGUI;5,01;0;0;0;0;257,21;23,4;0;0;280,61;5,01
2025;2;I;LOS RIOS;MONTALVO;10207;6658,18;0;0;0;10938,53;4162,51;482,09;0;15583,13;16865,18
2025;2;E;COTOPAXI;SIGCHOS;0;1029,4;0;0;0;650,17;81,61;0;0;731,78;1029,4
2025;2;F;ZAMORA CHINCHIPE;PAQUISHA;25;0;0;0;0;45834,96;6036,27;0;0;64443,99;25
2025;2;Q;ZAMORA CHINCHIPE;PAQUISHA;12,36;0;0;0;0;6,36;0;0;0;6,36;12,36
2025;2;P;IMBABURA;PIMAMPIRO;0;18054,55;0;0;0;194,14;379,18;0;745;1318,32;18054,55
2025;2;B;PASTAZA;PASTAZA;0;1066,38;0;0;0;1578,98;0;0;69,5;1648,48;1066,38
2025;2;S;BOLIVAR;LAS NAVES;3324,35;3137,83;0;0;0;3288,87;376,4;0;0;3665,27;6462,18
2025;2;J;NAPO;CARLOS JULIO AROSEMENA TOLA;1800;0;0;0;0;1790;0;0;0;1790;1800
2025;2;N;CARCHI;SAN PEDRO DE HUACA;580;0;0;0;0;7682,33;120,2;0;0;7802,53;580
2025;2;R;CARCHI;BOLIVAR;0,01;0;0;0;0;467,27;3115,96;0;0;3583,23;0,01
2025;2;I;MANABI;PAJAN;26880,55;1856,86;0;0;0;20048,94;1238,38;0;0;21287,32;28737,41
2025;2;E;AZUAY;SANTA ISABEL;0;6006,67;0;0;0;10723,45;469,69;0;755,15;11948,29;6006,67
2025;2;I;LOS RIOS;BABA;45853,51;37345,5;0;0;0;17063,45;27581,53;0;2258;46902,98;83199,01
2025;2;O;NAPO;CARLOS JULIO AROSEMENA TOLA;0;452910,3;0;0;0;140961,23;4104,79;0;32748;177962,59;452910,3
2025;2;Q;GALAPAGOS;SANTA CRUZ;64779,79;35995,37;0;0;0;34084,72;19852,03;0;13640,68;68439,2;100775,16
2025;2;B;EL ORO;ZARUMA;328637,13;830950,86;0;0;12434565,69;2339349,3;1514302,99;28865,47;35830,92;3962420,27;13594153,68
2025;2;R;GUAYAS;PEDRO CARBO;1200,2;1223;0;0;0;1242,16;180,76;0;0;1422,92;2423,2
2025;2;T;GUAYAS;GUAYAQUIL;159342,43;97417,95;0;0;0;71876,07;41533,78;0;608,13;115901,59;256760,38
2025;2;A;GALAPAGOS;ISABELA;17697,81;43210,24;0;0;0;13645,27;6985,51;0;4994;25624,78;60908,05
2025;1;J;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;2108982,99;48291,48;0;0;1436,53;1043468,28;142477,76;9410,5;31031,7;1261345,05;2158711
2025;1;S;COTOPAXI;LATACUNGA;560393,79;765757,63;0;45049,15;9930,52;567479,89;496808,95;25,69;34716,44;1150140,82;1381131,09
2025;1;A;AZUAY;OÑA;120;4774;0;0;0;2479;589;0;0;3068;4894
2025;1;M;MANABI;TOSAGUA;204620,07;998022,64;0;0;0;185731,98;914654,52;0;412,5;1104978,83;1202642,71
2025;1;J;GUAYAS;GUAYAQUIL;146010957,4;1499302,61;900,01;22407949,29;1420878,06;79957119,57;15589210,02;8542250,98;626980,5;134782843,5;171339987,3
2025;1;G;GUAYAS;NOBOL;1926474,6;1287659,66;0;92072,63;17850;1991407,27;893762,21;613,22;28430,5;2951503,79;3324056,89
2025;1;C;CAÑAR;BIBLIAN;12368,16;19478,3;0;0;0;14651,93;8358,22;0;7;23017,15;31846,46
2025;1;C;ZAMORA CHINCHIPE;NANGARITZA;14133,96;58,5;0;0;0;3857,99;133,17;0;4062,3;8060,6;14192,46
2025;1;A;COTOPAXI;PUJILI;51473,18;910482,32;0;0;408854,89;194345,12;569573,99;8973,47;7691,55;780612,7;1370810,39
2025;1;I;GUAYAS;DAULE;1274297,94;265006,76;61428,83;420;0;773649,18;397147,61;0;18314,8;1192230,58;1601153,53
2025;1;I;EL ORO;MACHALA;1475646,69;663582,75;77459,16;0;0;809343,09;642872,57;561,78;88387,36;1553956,57;2216688,6
2025;1;N;LOJA;LOJA;2168759,48;106386,03;0;0;24230,77;990540;178449,91;9515,23;33215,1;1220742,89;2299376,28
2025;1;I;CHIMBORAZO;ALAUSI;8175,83;45232,07;0;0;0;12408,43;27862,26;0;0;40270,69;53407,9
2025;1;A;EL ORO;PIÑAS;11462,53;6761023,35;0;0;0;403234,05;4961660,84;28890;30079,3;5428118,64;6772485,88
2025;1;M;MANABI;SUCRE;289299,43;152211,38;0;170,94;0;249189,8;208657,63;56,88;1541,04;473736,4;441681,75
2025;1;J;IMBABURA;OTAVALO;78115,34;14608;0;0;0;63948,56;17386,33;3676,74;770,96;85782,59;92723,34
2025;1;G;COTOPAXI;LA MANA;4730834,69;3178400,81;0;424575,32;0;4636724,51;2322142,91;10085,7;88945,57;7558769,35;8333810,82
2025;1;F;BOLIVAR;ECHEANDIA;10494,04;11996,89;0;0;0;41430,56;2600,47;0;0;44462,67;22490,93
2025;1;F;TUNGURAHUA;BAÑOS DE AGUA SANTA;239799,54;3859,46;0;0;0;272649,65;11499,77;0;3719,75;303233,74;243659
